name,link,networks
defi pulse index,https://coinmarketcap.com//currencies/defi-pulse-index/,"{'etherscan': 'https://etherscan.io/token/0x1494ca1f11d487c2bbe4543e90080aeba4ba3c2b', 'ethplorer': 'https://ethplorer.io/address/0x1494ca1f11d487c2bbe4543e90080aeba4ba3c2b'}"
chainge,https://coinmarketcap.com//currencies/chainge/,{'fsnex': 'http://fsnex.com'}
aavegotchi,https://coinmarketcap.com//currencies/aavegotchi/,"{'etherscan': 'https://etherscan.io/token/0x3F382DbD960E3a9bbCeaE22651E88158d2791550', 'ethplorer': 'https://ethplorer.io/address/0x3F382DbD960E3a9bbCeaE22651E88158d2791550', 'explorer-mainnet': 'https://explorer-mainnet.maticvigil.com/tokens/0x385Eeac5cB85A38A9a07A70c73e0a3271CfB54A7/token-transfers', 'source_code"":': 'source_code"":'}"
memetoon,https://coinmarketcap.com//currencies/memetoon/,"{'bscscan': 'https://bscscan.com/address/0x193397BB76868c6873e733AD60D5953843EBc84e', 'source_code"":': 'source_code"":'}"
flamingo,https://coinmarketcap.com//currencies/flamingo/,"{'neotube': 'https://neotube.io/nep5/4d9eab13620fe3569ba3b0e56e2877739e4145e3/page/1', 'source_code"":': 'source_code"":'}"
flex,https://coinmarketcap.com//currencies/flex/,"{'explorer': 'https://explorer.bitcoin.com/bch/tx/fb1813fd1a53c1bed61f15c0479cc5315501e6da6a4d06da9d8122c1a4fabb6c', 'simpleledger': 'https://simpleledger.info/#token/fb1813fd1a53c1bed61f15c0479cc5315501e6da6a4d06da9d8122c1a4fabb6c', 'etherscan': 'https://etherscan.io/token/0xfcf8eda095e37a41e002e266daad7efc1579bc0a'}"
coreum,https://coinmarketcap.com//currencies/coreum/,"{'explorer': 'https://explorer.coreum.com/', 'www': 'https://www.mintscan.io/coreum', 'bigdipper': 'https://bigdipper.live/coreum', 'source_code"":': 'source_code"":'}"
bazaars,https://coinmarketcap.com//currencies/bazaars/,{'': ''}
automata network,https://coinmarketcap.com//currencies/automata-network/,"{'etherscan': 'https://etherscan.io/token/0xa2120b9e674d3fc3875f415a7df52e382f141225', 'bscscan': 'https://bscscan.com/token/0xa2120b9e674d3fc3875f415a7df52e382f141225', 'polygonscan': 'https://polygonscan.com/token/0x0df0f72ee0e5c9b7ca761ecec42754992b2da5bf', 'git': 'https://git.io/Jsbrp'}"
groestlcoin/#market,https://coinmarketcap.com//currencies/groestlcoin/#markets,"{'chainz': 'https://chainz.cryptoid.info/grs/', 'esplora': 'https://esplora.groestlcoin.org/', 'blockbook': 'https://blockbook.groestlcoin.org/', 'groestlsight': 'https://groestlsight.groestlcoin.org/', 'blockchair': 'https://blockchair.com/groestlcoin'}"
platon/#market,https://coinmarketcap.com//currencies/platon/#markets,{'scan': 'https://scan.platon.network/'}
tokocrypto/#market,https://coinmarketcap.com//currencies/tokocrypto/#markets,"{'bscscan': 'https://bscscan.com/token/0x9f589e3eabe42ebc94a44727b3f3531c0c877809', 'source_code"":': 'source_code"":'}"
assemble protocol/#market,https://coinmarketcap.com//currencies/assemble-protocol/#markets,"{'etherscan': 'https://etherscan.io/token/0x2565ae0385659badcada1031db704442e1b69982', 'ethplorer': 'https://ethplorer.io/address/0x2565ae0385659badcada1031db704442e1b69982', 'source_code"":': 'source_code"":'}"
susd/#market,https://coinmarketcap.com//currencies/susd/#markets,"{'etherscan': 'https://etherscan.io/token/0x57Ab1ec28D129707052df4dF418D58a2D46d5f51', 'ethplorer': 'https://ethplorer.io/address/0x57Ab1ec28D129707052df4dF418D58a2D46d5f51', 'ftmscan': 'https://ftmscan.com/token/0x0E1694483eBB3b74d3054E383840C6cf011e518e'}"
bella protocol/#market,https://coinmarketcap.com//currencies/bella-protocol/#markets,"{'etherscan': 'https://etherscan.io/token/0xa91ac63d040deb1b7a5e4d4134ad23eb0ba07e14', 'bscscan': 'https://bscscan.com/token/0x8443f091997f06a61670b735ed92734f5628692f', 'source_code"":': 'source_code"":'}"
reef/#market,https://coinmarketcap.com//currencies/reef/#markets,"{'etherscan': 'https://etherscan.io/token/0xfe3e6a25e6b192a42a44ecddcd13796471735acf', 'bscscan': 'https://bscscan.com/token/0xf21768ccbc73ea5b6fd3c687208a7c2def2d966e#code', 'reefscan': 'https://reefscan.com', 'github': 'http://github.com/reef-defi'}"
beta finance/#market,https://coinmarketcap.com//currencies/beta-finance/#markets,"{'bscscan': 'https://bscscan.com/token/0xbe1a001fe942f96eea22ba08783140b9dcc09d28', 'etherscan': 'https://etherscan.io/token/0xbe1a001fe942f96eea22ba08783140b9dcc09d28', 'betafinance': 'https://betafinance.org/BetaWhitepaperAndDisclaimer.pdf'}"
perpetual protocol/#market,https://coinmarketcap.com//currencies/perpetual-protocol/#markets,"{'etherscan': 'https://etherscan.io/token/0xbc396689893d065f41bc2c6ecbee5e0085233447', 'solscan': 'https://solscan.io/account/9BsnSWDPfbusseZfnXyZ3un14CyPMZYvsKjWY3Y8Gbqn', 'source_code"":': 'source_code"":'}"
ampleforth/#market,https://coinmarketcap.com//currencies/ampleforth/#markets,"{'etherscan': 'https://etherscan.io/token/0xd46ba6d942050d489dbd938a2c909a5d5039a161', 'ethplorer': 'https://ethplorer.io/address/0xd46ba6d942050d489dbd938a2c909a5d5039a161', 'blockscout': 'https://blockscout.com/xdai/mainnet/tokens/0xC84DD5B971521B6C9fA5E10d25E6428b19710e05/token-transfers', 'solscan': 'https://solscan.io/account/EHKQvJGu48ydKA4d3RivrkNyTJTkSdoS32UafxSX1yak'}"
singularitydao/#market,https://coinmarketcap.com//currencies/singularitydao/#markets,"{'etherscan': 'https://etherscan.io/token/0x993864e43caa7f7f12953ad6feb1d1ca635b875f', 'bscscan': 'https://bscscan.com/address/0x90Ed8F1dc86388f14b64ba8fb4bbd23099f18240'}"
venus xvs/#market,https://coinmarketcap.com//currencies/venus-xvs/#markets,"{'bscscan': 'https://bscscan.com/address/0x151B1e2635A717bcDc836ECd6FbB62B674FE3E1D', 'source_code"":': 'source_code"":'}"
clore ai,https://coinmarketcap.com//currencies/clore-ai/,"{'clore': 'https://clore.cryptoscope.io/', 'exploreblockchain': 'https://exploreblockchain.clore.ai/', 'blockbook': 'https://blockbook.clore.ai/', 'gitlab': 'https://gitlab.com/cloreai-public/blockchain'}"
wall street memes,https://coinmarketcap.com//currencies/wall-street-memes/,"{'etherscan': 'https://etherscan.io/token/0xb62e45c3df611dce236a6ddc7a493d79f9dfadef', 'source_code"":': 'source_code"":'}"
smartofgiving,https://coinmarketcap.com//currencies/smartofgiving/,"{'etherscan': 'https://etherscan.io/token/0x8578530205cecbe5db83f7f29ecfeec860c297c2', 'ethplorer': 'https://ethplorer.io/address/0x8578530205cecbe5db83f7f29ecfeec860c297c2', 'bscscan': 'https://bscscan.com/token/0xb32d4817908f001c2a53c15bff8c14d8813109be'}"
persistence,https://coinmarketcap.com//currencies/persistence/,"{'www': 'https://www.mintscan.io/persistence/', 'ping': 'https://ping.pub/persistence', 'etherscan': 'https://etherscan.io/token/0xae837EacBAE2a6bA166ce0DEd5C72340f212835c', 'polygonscan': 'https://polygonscan.com/token/0xb3b9c016AD1E9f7EFdAE451b04EF696e05658b32'}"
biswap,https://coinmarketcap.com//currencies/biswap/,{'bscscan': 'https://bscscan.com/token/0x965f527d9159dce6288a2219db51fc6eef120dd1'}
metacraft,https://coinmarketcap.com//currencies/metacraft/,"{'www': 'https://www.bscscan.com/token/0xdf677713a2c661ecd0b2bd4d7485170aa8c1eceb', 'source_code"":': 'source_code"":'}"
whitecoin,https://coinmarketcap.com//currencies/whitecoin/,"{'explorer': 'http://explorer.whitecoin.info/#/', 'source_code"":': 'source_code"":'}"
bloktopia,https://coinmarketcap.com//currencies/bloktopia/,"{'polygonscan': 'https://polygonscan.com/token/0x229b1b6c23ff8953d663c4cbb519717e323a0a84', 'bscscan': 'https://bscscan.com/token/0xA0d96fD642156FC7E964949642257b3572f10cD6', 'arbiscan': 'https://arbiscan.io/token/0x9DCE8e754913d928eB39Bc4fC3CF047e364f7f2C', 'source_code"":': 'source_code"":'}"
wanchain,https://coinmarketcap.com//currencies/wanchain/,"{'www': 'https://www.wanscan.org/', 'wan': 'https://wan.tokenview.com/en'}"
hivemapper,https://coinmarketcap.com//currencies/hivemapper/,{'solscan': 'https://solscan.io/token/4vMsoUT2BWatFweudnQM1xedRLfJgJ7hswhcpz4xgBTy'}
tokenfi,https://coinmarketcap.com//currencies/tokenfi/,"{'etherscan': 'https://etherscan.io/token/0x4507cEf57C46789eF8d1a19EA45f4216bae2B528', 'bscscan': 'https://bscscan.com/token/0x4507cEf57C46789eF8d1a19EA45f4216bae2B528', 'source_code"":': 'source_code"":'}"
axel,https://coinmarketcap.com//currencies/axel/,{'explorer': 'https://explorer.axel.network/'}
neurai,https://coinmarketcap.com//currencies/neurai/,"{'neuraiexplorer': 'https://neuraiexplorer.com', 'explorer': 'https://explorer.neurai.org', 'blockbook': 'https://blockbook.neurai.org', 'xna': 'https//xna.cryptoscope.io'}"
dero,https://coinmarketcap.com//currencies/dero/,{'explorer': 'https://explorer.dero.network'}
alephium,https://coinmarketcap.com//currencies/alephium/,{'explorer': 'https://explorer.alephium.org'}
ufo gaming,https://coinmarketcap.com//currencies/ufo-gaming/,"{'etherscan': 'https://etherscan.io/address/0x249e38ea4102d0cf8264d3701f1a0e39c4f2dc3b#code', 'solscan': 'https://solscan.io/token/GWdkYFnXnSJAsCBvmsqFLiPPe2tpvXynZcJdxf11Fu3U'}"
utrust,https://coinmarketcap.com//currencies/utrust/,"{'etherscan': 'https://etherscan.io/token/0xdc9Ac3C20D1ed0B540dF9b1feDC10039Df13F99c', 'elrondscan': 'https://elrondscan.com/token/UTK-2f80e9', 'source_code"":': 'source_code"":'}"
idex,https://coinmarketcap.com//currencies/idex/,"{'etherscan': 'https://etherscan.io/token/0xb705268213d593b8fd88d3fdeff93aff5cbdcfae', 'ethplorer': 'https://ethplorer.io/address/0xb705268213d593b8fd88d3fdeff93aff5cbdcfae'}"
ceek vr,https://coinmarketcap.com//currencies/ceek-vr/,"{'etherscan': 'https://etherscan.io/token/0xb056c38f6b7dc4064367403e26424cd2c60655e1', 'bscscan': 'https://bscscan.com/token/0xe0f94ac5462997d2bc57287ac3a3ae4c31345d66', 'source_code"":': 'source_code"":'}"
banana gun,https://coinmarketcap.com//currencies/banana-gun/,"{'etherscan': 'https://etherscan.io/token/0x38e68a37e401f7271568cecaac63c6b1e19130b4', 'source_code"":': 'source_code"":'}"
opulous,https://coinmarketcap.com//currencies/opulous/,"{'opulous': 'https://opulous.org/', 'source_code"":': 'source_code"":'}"
marinade,https://coinmarketcap.com//currencies/marinade/,"{'explorer': 'https://explorer.solana.com/address/mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So', 'etherscan': 'https://etherscan.io/token/0x756bFb452cFE36A5Bc82e4F5f4261A89a18c242b', 'finder': 'https://finder.terra.money/mainnet/address/terra1qvlpf2v0zmru3gtex40sqq02wxp39x3cjh359y', 'source_code"":': 'source_code"":'}"
meter governance,https://coinmarketcap.com//currencies/meter-governance/,"{'scan': 'https://scan.meter.io/', 'bscscan': 'https://bscscan.com/token/0xbd2949f67dcdc549c6ebe98696449fa79d988a9f', 'etherscan': 'https://etherscan.io/token/0xbd2949f67dcdc549c6ebe98696449fa79d988a9f'}"
clash of lilliput,https://coinmarketcap.com//currencies/clash-of-lilliput/,"{'bscscan': 'https://bscscan.com/token/0x9ce116224459296abC7858627AbD5879514BC629', 'source_code"":': 'source_code"":'}"
alpha quark token,https://coinmarketcap.com//currencies/alpha-quark-token/,"{'etherscan': 'https://etherscan.io/token/0x2a9bDCFF37aB68B95A53435ADFd8892e86084F93', 'ethplorer': 'https://ethplorer.io/address/0x2a9bDCFF37aB68B95A53435ADFd8892e86084F93', 'bscscan': 'https://bscscan.com/token/0xda5be69074afd12354173b4350ec9117e73e92e2'}"
mcdex,https://coinmarketcap.com//currencies/mcdex/,"{'etherscan': 'https://etherscan.io/token/0x4e352cf164e64adcbad318c3a1e222e9eba4ce42', 'arbiscan': 'https://arbiscan.io/token/0x4e352cf164e64adcbad318c3a1e222e9eba4ce42', 'bscscan': 'https://bscscan.com/token/0x5fe80d2cd054645b9419657d3d10d26391780a7b'}"
propy,https://coinmarketcap.com//currencies/propy/,"{'etherscan': 'https://etherscan.io/token/0x226bb599a12c826476e3a771454697ea52e9e220', 'ethplorer': 'https://ethplorer.io/address/0x226bb599a12c826476e3a771454697ea52e9e220', 'source_code"":': 'source_code"":'}"
lever,https://coinmarketcap.com//currencies/lever/,{'etherscan': 'https://etherscan.io/token/0x4B5f49487ea7B3609b1aD05459BE420548789f1f'}
goldfinch protocol,https://coinmarketcap.com//currencies/goldfinch-protocol/,{'etherscan': 'https://etherscan.io/token/0xdab396ccf3d84cf2d07c4454e10c8a6f5b008d2b'}
concordium,https://coinmarketcap.com//currencies/concordium/,{'ccdscan': 'https://ccdscan.io/'}
saitama inu new,https://coinmarketcap.com//currencies/saitama-inu-new/,"{'etherscan': 'https://etherscan.io/token/0x19Ae49B9F38dD836317363839A5f6bfBFA7e319A', 'bscscan': 'https://bscscan.com/token/0x19Ae49B9F38dD836317363839A5f6bfBFA7e319A', 'source_code"":': 'source_code"":'}"
measurable data token,https://coinmarketcap.com//currencies/measurable-data-token/,"{'etherscan': 'https://etherscan.io/token/0x814e0908b12a99fecf5bc101bb5d0b8b5cdf7d26', 'bscscan': 'https://bscscan.com/token/0x668db7aa38eac6b40c9d13dbe61361dc4c4611d1'}"
moss coin,https://coinmarketcap.com//currencies/moss-coin/,"{'scan': 'https://scan.luniverse.io/tokens/0x878120A5C9828759A250156c66D629219F07C5c6', 'etherscan': 'https://etherscan.io/address/0xBeE20B9Df360B8442534Ed8059f3e5bAEeB74EaF'}"
gelato,https://coinmarketcap.com//currencies/gelato/,{'etherscan': 'https://etherscan.io/token/0x15b7c0c907e4C6b9AdaAaabC300C08991D6CEA05'}
dora factory new,https://coinmarketcap.com//currencies/dora-factory-new/,"{'etherscan': 'https://etherscan.io/token/0x70b790d0948a760e80bc3f892b142F7779b538B2', 'source_code"":': 'source_code"":'}"
rocket vault rocketx,https://coinmarketcap.com//currencies/rocket-vault-rocketx/,"{'etherscan': 'https://etherscan.io/token/0xdc8af07a7861bedd104b8093ae3e9376fc8596d2', 'bscscan': 'https://bscscan.com/token/0x872a34ebb2d54af86827810eebc7b9dc6b2144aa', 'polygonscan': 'https://polygonscan.com/token/0x2ce13e4199443fdfff531abb30c9b6594446bbc7', 'source_code"":': 'source_code"":'}"
voyager token,https://coinmarketcap.com//currencies/voyager-token/,"{'etherscan': 'https://etherscan.io/address/0x3C4B6E6e1eA3D4863700D7F76b36B7f3D3f13E3d', 'ethplorer': 'https://ethplorer.io/address/0x3C4B6E6e1eA3D4863700D7F76b36B7f3D3f13E3d', 'source_code"":': 'source_code"":'}"
rally,https://coinmarketcap.com//currencies/rally/,"{'etherscan': 'https://etherscan.io/address/0xf1f955016ecbcd7321c7266bccfb96c68ea5e49b#code', 'flowscan': 'https://flowscan.org/contract/A.231cc0dbbcffc4b7.RLY'}"
enzyme,https://coinmarketcap.com//currencies/enzyme/,"{'etherscan': 'https://etherscan.io/token/0xec67005c4e498ec7f55e092bd1d35cbc47c91892', 'ethplorer': 'https://ethplorer.io/address/0xec67005c4e498ec7f55e092bd1d35cbc47c91892'}"
nunet,https://coinmarketcap.com//currencies/nunet/,"{'etherscan': 'https://etherscan.io/token/0xf0d33beda4d734c72684b5f9abbebf715d0a7935', 'bscscan': 'https://bscscan.com/token/0x5C4Bcc4DbaEAbc7659f6435bCE4E659314ebad87', 'gitlab': 'https://gitlab.com/nunet'}"
alchemix,https://coinmarketcap.com//currencies/alchemix/,"{'etherscan': 'https://etherscan.io/token/0xdbdb4d16eda451d0503b854cf79d55697f90c8df', 'ethplorer': 'https://ethplorer.io/address/0xdbdb4d16eda451d0503b854cf79d55697f90c8df', 'nearblocks': 'https://nearblocks.io/token/dbdb4d16eda451d0503b854cf79d55697f90c8df.factory.bridge.near'}"
irisnet,https://coinmarketcap.com//currencies/irisnet/,"{'irishub': 'https://irishub.iobscan.io/#/home', 'iris': 'https://iris.bigdipper.live/', 'hubble': 'https://hubble.figment.network/iris/chains/irishub', 'etherscan': 'https://etherscan.io/address/0x76C4A2B59523eaE19594c630aAb43288dBB1463f', 'polygonscan': 'https://polygonscan.com/token/0x3dc6052a693E4a2fc28Eb2Ea12fe0CfD3BD221D1'}"
ethernity chain,https://coinmarketcap.com//currencies/ethernity-chain/,"{'etherscan': 'https://etherscan.io/token/0xbbc2ae13b23d715c30720f079fcd9b4a74093505', 'source_code"":': 'source_code"":'}"
reserve,https://coinmarketcap.com//currencies/reserve/,"{'etherscan': 'https://etherscan.io/token/0x196f4727526eA7FB1e17b2071B3d8eAA38486988', 'source_code"":': 'source_code"":'}"
myro,https://coinmarketcap.com//currencies/myro/,"{'solscan': 'https://solscan.io/token/HhJpBhRRn4g56VsyLuT8DL5Bv31HkXqsrahTTUCZeZg4', 'source_code"":': 'source_code"":'}"
aura finance,https://coinmarketcap.com//currencies/aura-finance/,"{'etherscan': 'https://etherscan.io/token/0xc0c293ce456ff0ed870add98a0828dd4d2903dbf', 'source_code"":': 'source_code"":'}"
klever,https://coinmarketcap.com//currencies/klever/,{'kleverscan': 'https://kleverscan.org/asset/KLV'}
phoenix global new,https://coinmarketcap.com//currencies/phoenix-global-new/,{'bscscan': 'https://bscscan.com/address/0x0409633A72D846fc5BBe2f98D88564D35987904D'}
klayswap protocol,https://coinmarketcap.com//currencies/klayswap-protocol/,"{'scope': 'https://scope.klaytn.com/token/0xc6a2ad8cc6e4a7e08fc37cc5954be07d499e7654?tabId=tokenTransfer', 'source_code"":': 'source_code"":'}"
qredo,https://coinmarketcap.com//currencies/qredo/,"{'etherscan': 'https://etherscan.io/token/0x4123a133ae3c521fd134d7b13a2dec35b56c2463', 'source_code"":': 'source_code"":'}"
trias token,https://coinmarketcap.com//currencies/trias-token/,"{'etherscan': 'https://etherscan.io/token/0x3A856d4effa670C54585a5D523e96513e148e95d', 'bscscan': 'https://bscscan.com/token/0xa4838122c683f732289805fc3c207febd55babdd', 'source_code"":': 'source_code"":'}"
komodo,https://coinmarketcap.com//currencies/komodo/,"{'kmdexplorer': 'https://kmdexplorer.io/', 'komodod': 'https://komodod.com/', 'kmd': 'https://kmd.tokenview.com/'}"
h2o dao,https://coinmarketcap.com//currencies/h2o-dao/,"{'bscscan': 'https://bscscan.com/token/0xAF3287cAe99C982586c07401C0d911Bf7De6CD82', 'source_code"":': 'source_code"":'}"
dego finance,https://coinmarketcap.com//currencies/dego-finance/,"{'etherscan': 'https://etherscan.io/token/0x3da932456d082cba208feb0b096d49b202bf89c8', 'source_code"":': 'source_code"":'}"
litentry,https://coinmarketcap.com//currencies/litentry/,"{'etherscan': 'https://etherscan.io/token/0xb59490ab09a0f526cc7305822ac65f2ab12f9723', 'ethplorer': 'https://ethplorer.io/address/0xb59490ab09a0f526cc7305822ac65f2ab12f9723'}"
pirate chain,https://coinmarketcap.com//currencies/pirate-chain/,"{'pirate': 'https://pirate.kmdexplorer.io/', 'explorer': 'https://explorer.pirate.black/'}"
archloot,https://coinmarketcap.com//currencies/archloot/,"{'': '', 'source_code"":': 'source_code"":'}"
sentinel protocol,https://coinmarketcap.com//currencies/sentinel-protocol/,"{'etherscan': 'https://etherscan.io/token/0xc86d054809623432210c107af2e3f619dcfbf652', 'ethplorer': 'https://ethplorer.io/address/0xc86d054809623432210c107af2e3f619dcfbf652', 'source_code"":': 'source_code"":'}"
contentos,https://coinmarketcap.com//currencies/contentos/,{'explorer': 'https://explorer.binance.org/asset/COS-2E4'}
playa3ull,https://coinmarketcap.com//currencies/playa3ull/,"{'snowtrace': 'https://snowtrace.io/token/0xa77e70d0af1ac7ff86726740db1bd065c3566937', '3011': 'https://3011.routescan.io/', 'explorer': 'https://explorer.playa3ull.games/', 'source_code"":': 'source_code"":'}"
locus chain,https://coinmarketcap.com//currencies/locus-chain/,"{'etherscan': 'https://etherscan.io/token/0xc64500dd7b0f1794807e67802f8abbf5f8ffb054', 'ethplorer': 'https://ethplorer.io/address/0xc64500dd7b0f1794807e67802f8abbf5f8ffb054', 'source_code"":': 'source_code"":'}"
tether eurt,https://coinmarketcap.com//currencies/tether-eurt/,"{'etherscan': 'https://etherscan.io/token/0xc581b735a1688071a1746c968e0798d642ede491', 'www': 'https://www.omniexplorer.info/asset/41', 'source_code"":': 'source_code"":'}"
vaiot,https://coinmarketcap.com//currencies/vaiot/,"{'etherscan': 'https://etherscan.io/token/0xD13cfD3133239a3c73a9E535A5c4DadEE36b395c', 'ethplorer': 'https://ethplorer.io/address/0xD13cfD3133239a3c73a9E535A5c4DadEE36b395c'}"
